|,id,name,rating,ratings,vicinity,geometry__location__lat,geometry__location__lng,geometry__viewport,geometry__viewport__lat,geometry__viewport__lng,website,address,city,zipcode_area,types__001,types__002,types__003,types__004,types__005,types__006,types__007,types__008,types__009
ChIJzQDd0oDBwoARHxm-FQv21Z0,ChIJzQDd0oDBwoARHxm-FQv21Z0,Zakiyyah Davis,,,"4319 Clarissa Avenue, Los Angeles",34.1070384,-118.2838177,northeast,34.10830668,-118.2824678,,4319 Clarissa Avenue, Los Angeles,90027,,,,,,,,,
ChIJn_9Dth_BwoAReewQSklMZFo,ChIJn_9Dth_BwoAReewQSklMZFo,Jacob Andersen,,,"4319 Clarissa Avenue, Los Angeles",34.1070384,-118.2838177,northeast,34.10830668,-118.2824678,,4319 Clarissa Avenue, Los Angeles,90027,,,,,,,,,
ChIJR2mT4LDAwoAR7nZb9pS5XlE,ChIJR2mT4LDAwoAR7nZb9pS5XlE,Robert Hummer General Contractor,,,"4309 Clarissa Avenue, Los Angeles",34.1069723,-118.2834426,northeast,34.10827513,-118.2820931,,4309 Clarissa Avenue, Los Angeles,90027,general_contractor,,,,,,,,
ChIJy6bmT-HBwoARgHmViKyreNc,ChIJy6bmT-HBwoARgHmViKyreNc,Heartful Counseling,,,"Los Feliz Boulevard, Los Angeles",34.1063154,-118.2845774,northeast,34.10766428,-118.2830173,http://www.heartfulcounseling.com/,Los Feliz Boulevard, Los Angeles,90027,health,,,,,,,,
ChIJVczadP7BwoARVmpQ2MOR1V8,ChIJVczadP7BwoARVmpQ2MOR1V8,Common & shommon,,,"1910 North Commonwealth Avenue, Los Angeles",34.1059365,-118.2849569,northeast,34.10728963,-118.2837573,,1910 North Commonwealth Avenue, Los Angeles,90027,car_dealer,store,,,,,,,
ChIJTzA4C7HAwoAR8h_iz5VYPys,ChIJTzA4C7HAwoAR8h_iz5VYPys,Clover Social Media Group,,,"4340 Franklin Avenue, Los Angeles",34.10516,-118.284555,northeast,34.10664613,-118.2832065,https://www.facebook.com/cloversocial,4340 Franklin Avenue, Los Angeles,90027,,,,,,,,,
ChIJnyec1LHAwoAR7RBf4iLPgTQ,ChIJnyec1LHAwoAR7RBf4iLPgTQ,Hillhurst Thai Spa,4.5,24,"1904 Hillhurst Avenue, Los Angeles",34.1055787,-118.2869095,northeast,34.10699578,-118.2856928,http://hillhurstthaispa.com/contact/,1904 Hillhurst Avenue, Los Angeles,90027,spa,,,,,,,,
ChIJJ2He1LPAwoARruySFb6AjrE,ChIJJ2He1LPAwoARruySFb6AjrE,World Sale Club,,,"4346 Melbourne Avenue, Los Angeles",34.1033911,-118.28466,northeast,34.10485693,-118.2833114,,4346 Melbourne Avenue, Los Angeles,90027,store,,,,,,,,
ChIJz_XxAr7BwoARhpcQr5OMgao,ChIJz_XxAr7BwoARhpcQr5OMgao,Ivy Inc,,,"1859 North Commonwealth Avenue, Los Angeles",34.1049497,-118.2854251,northeast,34.10629903,-118.2839902,,1859 North Commonwealth Avenue, Los Angeles,90027,,,,,,,,,
ChIJ19YwIKHBwoAR1luSc6S9OaE,ChIJ19YwIKHBwoAR1luSc6S9OaE,Coastline Kratom Los Angeles - Online Store,,,"1860 North Commonwealth Avenue, Los Angeles",34.1049045,-118.2850697,northeast,34.10625313,-118.2838123,,1860 North Commonwealth Avenue, Los Angeles,90027,health,store,,,,,,,
ChIJ8cBEerHBwoARfnp9ToxBO-Y,ChIJ8cBEerHBwoARfnp9ToxBO-Y,Los Angeles Air Conditioning Companies,5,31,"4412 Franklin Avenue, Los Angeles",34.1051607,-118.2857789,northeast,34.10664528,-118.2844302,,4412 Franklin Avenue, Los Angeles,90027,general_contractor,,,,,,,,
ChIJCcJL3wHBwoARItF1n-fdirI,ChIJCcJL3wHBwoARItF1n-fdirI,Somaya Studio,,,"4332 Russell Avenue, Los Angeles",34.1042104,-118.2842659,northeast,34.10572123,-118.2829173,http://www.somayastudio.com/,4332 Russell Avenue, Los Angeles,90027,,,,,,,,,
ChIJ3eqYWp_BwoARbmENid7Aq6M,ChIJ3eqYWp_BwoARbmENid7Aq6M,Russell House,,,"4332 Russell Avenue, Los Angeles",34.1042104,-118.2842659,northeast,34.10572123,-118.2829173,http://www.somayastudio.com/,4332 Russell Avenue, Los Angeles,90027,,,,,,,,,
ChIJS60Z-7HAwoARxLZWWd9snR4,ChIJS60Z-7HAwoARxLZWWd9snR4,Maro,5,4,"1804 Hillhurst Avenue, Los Angeles",34.1038291,-118.2868927,northeast,34.10517868,-118.2858125,,1804 Hillhurst Avenue, Los Angeles,90027,beauty_salon,,,,,,,,
ChIJOYLR57HAwoARGzBA2B5UdKM,ChIJOYLR57HAwoARGzBA2B5UdKM,Fisher-Webb Laura,,,"1824 Hillhurst Avenue, Los Angeles",34.104356,-118.287047,northeast,34.10570363,-118.2856445,,1824 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJOYLR57HAwoARTo4dkRVr9rw,ChIJOYLR57HAwoARTo4dkRVr9rw,Burger Miriam,,,"1824 Hillhurst Avenue, Los Angeles",34.104356,-118.287047,northeast,34.10570363,-118.2856445,,1824 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJYSYM3LHAwoARMfYPq32PKeQ,ChIJYSYM3LHAwoARMfYPq32PKeQ,Chinese Massage,4.6,7,"1854 Hillhurst Avenue, Los Angeles",34.104673,-118.2871743,northeast,34.10602213,-118.2859549,,1854 Hillhurst Avenue, Los Angeles,90027,,,,,,,,,
ChIJ-YP64gjBwoAREflWqxQyFNY,ChIJ-YP64gjBwoAREflWqxQyFNY,Yoga Pants Discount,5,1,"1824 Hillhurst Avenue, Los Angeles",34.1044055,-118.2872031,northeast,34.10575448,-118.2859695,http://store4u.icu/,1824 Hillhurst Avenue, Los Angeles,90027,clothing_store,store,,,,,,,
ChIJd6BvQtTBwoARoBjGJ3atHWY,ChIJd6BvQtTBwoARoBjGJ3atHWY,Los Feliz Fluff and Fold,4.6,11,"1802 1/2 Hillhurst Avenue, Los Angeles",34.1039456,-118.2869742,northeast,34.10529263,-118.2858536,,1802 1/2 Hillhurst Avenue, Los Angeles,90027,laundry,,,,,,,,
ChIJW9g98LHAwoAR7eaxzvH95Uw,ChIJW9g98LHAwoAR7eaxzvH95Uw,La Pergoletta restaurant and deli,4.5,438,"1802 Hillhurst Avenue, Los Angeles",34.1038943,-118.2869547,northeast,34.10518388,-118.2857063,http://www.lapergoletta.com/,1802 Hillhurst Avenue, Los Angeles,90027,restaurant,food,store,,,,,,
ChIJr_snfcnAwoARYm4KNMf0mng,ChIJr_snfcnAwoARYm4KNMf0mng,Budget Porta Potty Rental Los Angeles,,,"1902 Hillhurst Avenue, Los Angeles",34.1057388,-118.2870442,northeast,34.10702663,-118.2857601,,1902 Hillhurst Avenue, Los Angeles,90027,,,,,,,,,
ChIJifYi5LHAwoARWiaX18vWnRU,ChIJifYi5LHAwoARWiaX18vWnRU,Hom Edward K DDS,5,2,"1814 Hillhurst Avenue, Los Angeles",34.1040726,-118.2871195,northeast,34.10538948,-118.2857704,,1814 Hillhurst Avenue, Los Angeles,90027,dentist,health,,,,,,,
ChIJlbv15rHAwoAR8L8SQL64o_w,ChIJlbv15rHAwoAR8L8SQL64o_w,Brita Kleingartner,,,"1822 Hillhurst Avenue #1, Los Angeles",34.1042291,-118.2872024,northeast,34.10557808,-118.2859691,http://www.britakleingartner.com/,1822 Hillhurst Avenue #1, Los Angeles,90027,,,,,,,,,
ChIJifYi5LHAwoARYWMDG3WDwek,ChIJifYi5LHAwoARYWMDG3WDwek,Hom Harry N DDS,,,"1814 Hillhurst Avenue, Los Angeles",34.1040954,-118.2871602,northeast,34.10540088,-118.2858111,,1814 Hillhurst Avenue, Los Angeles,90027,dentist,health,,,,,,,
ChIJka2mdvjBwoARqWSlsu5d9-Y,ChIJka2mdvjBwoARqWSlsu5d9-Y,HOT CHICKO'S,5,23,"1904 1/2 Hillhurst Avenue, Los Angeles",34.1057401,-118.2870366,northeast,34.10702728,-118.2857563,https://hot-chickos-restaurant.business.site/?utm_source=gmb&utm_medium=referral,1904 1/2 Hillhurst Avenue, Los Angeles,90027,restaurant,food,,,,,,,
ChIJYVQxonTBwoARBrXZJz1x6Ac,ChIJYVQxonTBwoARBrXZJz1x6Ac,Quickstop Cafe,,,"1904 Hillhurst Avenue, Los Angeles",34.105753,-118.28703,northeast,34.10703373,-118.285753,,1904 Hillhurst Avenue, Los Angeles,90027,restaurant,food,,,,,,,
ChIJ3el-1LHAwoARwCQ-35upw9s,ChIJ3el-1LHAwoARwCQ-35upw9s,Hillhurst Beauty Center,5,2,"1902 Hillhurst Avenue, Los Angeles",34.1057388,-118.2870442,northeast,34.10702663,-118.2857601,,1902 Hillhurst Avenue, Los Angeles,90027,store,,,,,,,,
ChIJ-6DbGSbBwoARvFjxR-CwmsQ,ChIJ-6DbGSbBwoARvFjxR-CwmsQ,D'UChimney&DryerVentCleaning,4.8,5,"4346 Melbourne Avenue, Los Angeles",34.1033911,-118.28466,northeast,34.10485693,-118.2833114,,4346 Melbourne Avenue, Los Angeles,90027,,,,,,,,,
ChIJlyjojJHBwoAR_YHDtL_DfIQ,ChIJlyjojJHBwoAR_YHDtL_DfIQ,Lash and Beauty,,,"1902 Hillhurst Avenue, Los Angeles",34.1057573,-118.2870351,northeast,34.10703588,-118.2857556,https://lash-and-beauty-beauty-salon.business.site/?utm_source=gmb&utm_medium=referral,1902 Hillhurst Avenue, Los Angeles,90027,beauty_salon,,,,,,,,
ChIJpc1Y47HAwoARE9BFHxRIcyM,ChIJpc1Y47HAwoARE9BFHxRIcyM,Suzy’s Nails,4,5,"1806 Hillhurst Avenue, Los Angeles",34.1039172,-118.2870708,northeast,34.10526468,-118.2859017,,1806 Hillhurst Avenue, Los Angeles,90027,beauty_salon,,,,,,,,
ChIJgc_C5rHAwoAR1QPLsuzMvMk,ChIJgc_C5rHAwoAR1QPLsuzMvMk,TRG Realty,,,"1822 Hillhurst Avenue, Los Angeles",34.1042303,-118.2872942,northeast,34.10557928,-118.286015,,1822 Hillhurst Avenue, Los Angeles,90027,real_estate_agency,,,,,,,,
ChIJpSViBLLAwoARJRk5xQxUrMw,ChIJpSViBLLAwoARJRk5xQxUrMw,Home Restaurant,4.5,1777,"1760 Hillhurst Avenue, Los Angeles",34.1030809,-118.2871875,northeast,34.10443123,-118.285961,http://www.homerestaurantla.com/,1760 Hillhurst Avenue, Los Angeles,90027,restaurant,food,,,,,,,
ChIJT-Cs_rHAwoARbb7n4Ue5Tmg,ChIJT-Cs_rHAwoARbb7n4Ue5Tmg,ISE Automotive Inc,4.5,38,"1774 Hillhurst Avenue, Los Angeles",34.1033244,-118.287148,northeast,34.10467278,-118.2857402,https://www.facebook.com/pages/Ise-Automotive/162867197065002,1774 Hillhurst Avenue, Los Angeles,90027,car_repair,,,,,,,,
ChIJX7zVObLAwoARPtedBTvM9Ew,ChIJX7zVObLAwoARPtedBTvM9Ew,Walt Disney's First Los Feliz House,4.3,12,"4406 Kingswell Avenue, Los Angeles",34.1024801,-118.2855574,northeast,34.10394418,-118.2842089,https://www.laconservancy.org/issues/charlotte-and-robert-disney-house,4406 Kingswell Avenue, Los Angeles,90027,tourist_attraction,,,,,,,,
ChIJOQ7e9rHAwoARS3LfK6IpCHE,ChIJOQ7e9rHAwoARS3LfK6IpCHE,MetaTechnik,,,"4442 Melbourne Avenue, Los Angeles",34.1034616,-118.2867551,northeast,34.10488648,-118.2854068,http://www.metatechnik.studio/contact/,4442 Melbourne Avenue, Los Angeles,90027,,,,,,,,,
ChIJ892pBLLAwoAR4cA5ze1Y4Yw,ChIJ892pBLLAwoAR4cA5ze1Y4Yw,Los Feliz Lifedrawing,4.6,9,"4451 Kingswell Avenue, Los Angeles",34.1028947,-118.2870409,northeast,34.10414953,-118.2856916,http://www.losfelizlifedrawing.com/,4451 Kingswell Avenue, Los Angeles,90027,,,,,,,,,
ChIJVVUFErLAwoARR0F1dXgMzws,ChIJVVUFErLAwoARR0F1dXgMzws,Gary Bergevin,,,"1714 Hillhurst Avenue, Los Angeles",34.102256,-118.286913,northeast,34.10362603,-118.2856472,http://garybproperties.com/contact/,1714 Hillhurst Avenue, Los Angeles,90027,real_estate_agency,,,,,,,,
ChIJiQUYErLAwoARUnRVdylpYJs,ChIJiQUYErLAwoARUnRVdylpYJs,Los Feliz Estates Owners Association,,,"1714 Hillhurst Avenue, Los Angeles",34.1022483,-118.2869228,northeast,34.10356448,-118.2856504,http://www.losfelizestates.org/,1714 Hillhurst Avenue, Los Angeles,90027,,,,,,,,,
ChIJ2c0ZErLAwoAR9s95zVBejGQ,ChIJ2c0ZErLAwoAR9s95zVBejGQ,Paloma Fierro,,,"1714 Hillhurst Avenue, Los Angeles",34.102246,-118.2869337,northeast,34.10356333,-118.2856558,,1714 Hillhurst Avenue, Los Angeles,90027,real_estate_agency,,,,,,,,
ChIJ2c0ZErLAwoARsWJn49_ITco,ChIJ2c0ZErLAwoARsWJn49_ITco,Miriam Williams Real Estate,,,"1714 Hillhurst Avenue, Los Angeles",34.102246,-118.2869337,northeast,34.10356333,-118.2856558,http://miriamandsamantha.com/about/about-us/,1714 Hillhurst Avenue, Los Angeles,90027,real_estate_agency,,,,,,,,
ChIJH4Y9ErLAwoARVxuv1ZK6mo8,ChIJH4Y9ErLAwoARVxuv1ZK6mo8,Love and Care Hospice,,,"1710 Hillhurst Avenue #204, Los Angeles",34.1022341,-118.2869198,northeast,34.10356313,-118.2856489,,1710 Hillhurst Avenue #204, Los Angeles,90027,health,,,,,,,,
ChIJo2aCDLLAwoARfse4e9iDuyA,ChIJo2aCDLLAwoARfse4e9iDuyA,Best Choice Physical Therapy,5,1,"1710 Hillhurst Avenue, Los Angeles",34.1022341,-118.2869198,northeast,34.10356313,-118.2856489,,1710 Hillhurst Avenue, Los Angeles,90027,physiotherapist,health,,,,,,,
ChIJN8qpSLLAwoARGLJlYLdyIK0,ChIJN8qpSLLAwoARGLJlYLdyIK0,Prospect Imperial,,,"4407 Prospect Avenue, Los Angeles",34.1019944,-118.2856877,northeast,34.10324863,-118.2843032,,4407 Prospect Avenue, Los Angeles,90027,,,,,,,,,
ChIJ2Wy8DrLAwoARKte88YMYVwU,ChIJ2Wy8DrLAwoARKte88YMYVwU,"Don Khamlaksana, Prudential California Realty",,,"1714 Hillhurst Avenue, Los Angeles",34.1022492,-118.2869894,northeast,34.10356493,-118.2856837,,1714 Hillhurst Avenue, Los Angeles,90027,real_estate_agency,,,,,,,,
ChIJt3igYzDBwoARbSs2vUTDOiM,ChIJt3igYzDBwoARbSs2vUTDOiM,October Moon media group,,,"4443 Prospect Avenue, Los Angeles",34.1020605,-118.2867249,northeast,34.10328028,-118.2853754,http://octmoonmedia.com/,4443 Prospect Avenue, Los Angeles,90027,,,,,,,,,
ChIJF0J5C7LAwoAR2LNwwrSvvog,ChIJF0J5C7LAwoAR2LNwwrSvvog,"Peggy Daglian, M.A., LMFT",,,"1710 Hillhurst Avenue suite #202, Los Angeles",34.1021975,-118.2870384,northeast,34.10356313,-118.2857082,http://www.dagliancounseling.com/,1710 Hillhurst Avenue suite #202, Los Angeles,90027,health,,,,,,,,
ChIJpfztjKvBwoARy3htNyqVFLo,ChIJpfztjKvBwoARy3htNyqVFLo,Blooming Child Family Day Care,,,"4345 Kingswell Avenue, Los Angeles",34.102974,-118.284679,northeast,34.10419248,-118.2833294,https://www.facebook.com/Blooming-Child-Family-Day-Care-294057214450864,4345 Kingswell Avenue, Los Angeles,90027,,,,,,,,,
ChIJ3QTxhbLAwoAR4BK-YDRhV1Q,ChIJ3QTxhbLAwoAR4BK-YDRhV1Q,Enterprise Rent-A-Car,4.4,258,"1608 Hillhurst Avenue, Los Angeles",34.1003007,-118.2871265,northeast,34.10164878,-118.285924,https://www.enterprise.com/en/car-rental/locations/us/ca/los-feliz-silverlake-3219.html?mcid=yext:245709,1608 Hillhurst Avenue, Los Angeles,90027,car_rental,,,,,,,,
ChIJ_eHVorLAwoARPOZPhA6HAAI,ChIJ_eHVorLAwoARPOZPhA6HAAI,"Dr. Lena Al-Sarraf, MD",4,2,"1530 Hillhurst Avenue, Los Angeles",34.0989149,-118.287021,northeast,34.10035403,-118.2857129,http://aphcv.org/,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJ_eHVorLAwoAROR6X5p56vyI,ChIJ_eHVorLAwoAROR6X5p56vyI,Chee Stephen Hom MD,,,"1530 Hillhurst Avenue # 200, Los Angeles",34.0989362,-118.2870394,northeast,34.10036468,-118.2857221,http://www.aphcv.org/,1530 Hillhurst Avenue # 200, Los Angeles,90027,doctor,health,,,,,,,
ChIJ_eHVorLAwoAR-wT0IH_zB6c,ChIJ_eHVorLAwoAR-wT0IH_zB6c,Hoh John J K MD,5,2,"1530 Hillhurst Avenue, Los Angeles",34.0989149,-118.287021,northeast,34.10035403,-118.2857129,http://aphcv.org/,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJ_eHVorLAwoAR7TvjDBlbb0E,ChIJ_eHVorLAwoAR7TvjDBlbb0E,"James Bon, FNP",,,"1530 Hillhurst Avenue, Los Angeles",34.0989324,-118.2870579,northeast,34.10036278,-118.2857314,,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJ_eHVorLAwoARJdfUDYeh4gY,ChIJ_eHVorLAwoARJdfUDYeh4gY,"Dr. Yulia Neyman, DO",5,4,"1530 Hillhurst Avenue, Los Angeles",34.0989324,-118.2870579,northeast,34.10036278,-118.2857314,,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJ_eHVorLAwoARsPVGkpSfmWA,ChIJ_eHVorLAwoARsPVGkpSfmWA,"Michiko Shiraishi, LCSW",,,"1530 Hillhurst Avenue, Los Angeles",34.0989324,-118.2870579,northeast,34.10036278,-118.2857314,,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJ_eHVorLAwoARfDyLO8pMnrU,ChIJ_eHVorLAwoARfDyLO8pMnrU,"Dr. Nusrat Ahsan, MD",,,"1530 Hillhurst Avenue, Los Angeles",34.0989324,-118.2870579,northeast,34.10036278,-118.2857314,,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJ_eHVorLAwoARIHO2kzUeHis,ChIJ_eHVorLAwoARIHO2kzUeHis,"Veronica Castillo, PA",,,"1530 Hillhurst Avenue, Los Angeles",34.0989324,-118.2870579,northeast,34.10036278,-118.2857314,,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJ_eHVorLAwoAR7tHmxwe3qIM,ChIJ_eHVorLAwoAR7tHmxwe3qIM,"Wipada La, PA",5,1,"1530 Hillhurst Avenue, Los Angeles",34.0989324,-118.2870579,northeast,34.10036278,-118.2857314,,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJUamHQFa_woARHUTXCkbqIAI,ChIJUamHQFa_woARHUTXCkbqIAI,Komitas Day Care Center,5,1,"1616 Hillhurst Avenue, Los Angeles",34.1004492,-118.2869843,northeast,34.10179683,-118.2858536,http://komitasdaycarecenter.com/contact,1616 Hillhurst Avenue, Los Angeles,90027,,,,,,,,,
ChIJd0ECmrLAwoARXv13Z208Y0s,ChIJd0ECmrLAwoARXv13Z208Y0s,West Coast Tax,5,1,"1550 Hillhurst Avenue #1, Los Angeles",34.0997026,-118.2871005,northeast,34.10105343,-118.285912,http://www.westcoasttaxservices.com/,1550 Hillhurst Avenue #1, Los Angeles,90027,accounting,finance,,,,,,,
ChIJTxazi7LAwoARMxz4VKhBw2g,ChIJTxazi7LAwoARMxz4VKhBw2g,Alexander Technique LA,5,1,"4436 Camero Avenue, Los Angeles",34.0998616,-118.2864783,northeast,34.10127723,-118.28513,http://www.alexandertechniquela.com/,4436 Camero Avenue, Los Angeles,90027,,,,,,,,,
ChIJEVYRvrLAwoAR44gnpAMpHTY,ChIJEVYRvrLAwoAR44gnpAMpHTY,SERP Co,4.9,30,"1543 Rosalia Road Unit 206, Los Angeles",34.099432,-118.28658,northeast,34.10078128,-118.2850668,https://serp.co/services/marketing/los-angeles/,1543 Rosalia Road Unit 206, Los Angeles,90027,,,,,,,,,
ChIJu3tRwLLAwoARcCdB8FOxQPc,ChIJu3tRwLLAwoARcCdB8FOxQPc,Howard Wise,,,"1534 1/2 Rosalia Road, Los Angeles",34.0992515,-118.2860917,northeast,34.10060038,-118.2848225,http://wisefoto.com/,1534 1/2 Rosalia Road, Los Angeles,90027,,,,,,,,,
ChIJATBXWLLAwoARovcJ7DwEiz8,ChIJATBXWLLAwoARovcJ7DwEiz8,Monifato Studios,,,"4411 Camero Avenue, Los Angeles",34.1011156,-118.2857134,northeast,34.10235443,-118.2843644,,4411 Camero Avenue, Los Angeles,90027,electronics_store,home_goods_store,store,,,,,,
ChIJ2ePRpLLAwoARf-dEHR81esI,ChIJ2ePRpLLAwoARf-dEHR81esI,"Asian Americans Advancing Justice - Asian Pacific Health Care Venture, Inc.",4,2,"1530 Hillhurst Avenue, Los Angeles",34.0989362,-118.2870393,northeast,34.10036468,-118.2857221,http://www.aphcv.org/,1530 Hillhurst Avenue, Los Angeles,90027,insurance_agency,,,,,,,,
ChIJ_eHVorLAwoART8yjnaELV2w,ChIJ_eHVorLAwoART8yjnaELV2w,"Rose Milanes-Skopp, D.O.",,,"1530 Hillhurst Avenue, Los Angeles",34.0989149,-118.2870209,northeast,34.10035403,-118.2857129,,1530 Hillhurst Avenue, Los Angeles,90027,doctor,health,,,,,,,
ChIJ4YTYfbLAwoARxXjEG4_ADKY,ChIJ4YTYfbLAwoARxXjEG4_ADKY,Castle Body Shop,4.4,36,"1620 Hillhurst Avenue, Los Angeles",34.1007547,-118.2870484,northeast,34.10210428,-118.2857521,http://www.castlebodyshop.com/,1620 Hillhurst Avenue, Los Angeles,90027,car_repair,,,,,,,,
ChIJV9WocrPAwoARNjTaR-vGDqs,ChIJV9WocrPAwoARNjTaR-vGDqs,Totally Smooth Skin,4.8,88,"1633 Talmadge Street, Los Angeles",34.100965,-118.283324,northeast,34.10231463,-118.2818431,http://totallysmoothskin.com/,1633 Talmadge Street, Los Angeles,90027,beauty_salon,hair_care,spa,health,,,,,
ChIJVVUpC7PAwoARFP3oivdOCdE,ChIJVVUpC7PAwoARFP3oivdOCdE,Daniel Schade,,,"1649 Talmadge Street, Los Angeles",34.1013908,-118.2833812,northeast,34.10274058,-118.2818732,,1649 Talmadge Street, Los Angeles,90027,,,,,,,,,
ChIJxTzuImHBwoARIhCb5YF3TZk,ChIJxTzuImHBwoARIhCb5YF3TZk,Research,,,"North Hoover Street, Los Angeles",34.1015309,-118.2839502,northeast,34.10287998,-118.2825863,,North Hoover Street, Los Angeles,90027,,,,,,,,,
ChIJXU9pprPAwoARp5Br-0JxeJE,ChIJXU9pprPAwoARp5Br-0JxeJE,Hoover Walk,4.3,16,"1654 North Hoover Street, Los Angeles",34.101681,-118.283971,northeast,34.10298958,-118.2825868,,1654 North Hoover Street, Los Angeles,90027,tourist_attraction,,,,,,,,
ChIJce1mq7PAwoARgit9UhZ_YYE,ChIJce1mq7PAwoARgit9UhZ_YYE,Transportation Avetis,,,"4350 Prospect Avenue, Los Angeles",34.101531,-118.284712,northeast,34.10301598,-118.2833634,,4350 Prospect Avenue, Los Angeles,90027,moving_company,,,,,,,,
ChIJVVURvrLAwoARWmEfDrEU-iw,ChIJVVURvrLAwoARWmEfDrEU-iw,La Rousse Weddings,5,10,"1660 Talmadge Street, Los Angeles",34.1016591,-118.2827874,northeast,34.10300738,-118.2815773,http://www.larousseweddings.com/,1660 Talmadge Street, Los Angeles,90027,,,,,,,,,
ChIJ_wbParPAwoARDukQHbq_kcc,ChIJ_wbParPAwoARDukQHbq_kcc,California Top Remodeling,,,"1611 Talmadge Street, Los Angeles",34.100415,-118.283322,northeast,34.10176403,-118.2818417,http://www.californiatopremodeling.com/contact-us/,1611 Talmadge Street, Los Angeles,90027,,,,,,,,,
ChIJ699_jznBwoARMG-sXIZFOus,ChIJ699_jznBwoARMG-sXIZFOus,Sean CCTV installation,5,10,"4407 Camero Avenue, Los Angeles",34.1011471,-118.2855669,northeast,34.10237023,-118.2842178,,4407 Camero Avenue, Los Angeles,90027,,,,,,,,,
ChIJ7cSmYLHAwoARiSIo8rn9HxQ,ChIJ7cSmYLHAwoARiSIo8rn9HxQ,Russell Ave Apartments,,,"4310 Russell Avenue # 18, Los Angeles",34.10407,-118.283477,northeast,34.10565173,-118.2820694,,4310 Russell Avenue # 18, Los Angeles,90027,,,,,,,,,
ChIJYyft5cW-woARF37PCvarlOc,ChIJYyft5cW-woARF37PCvarlOc,The Darlene Photography,,,"1761 Talmadge Street, Los Angeles",34.1029175,-118.2832607,northeast,34.10426723,-118.2818136,http://thedarlene.com/,1761 Talmadge Street, Los Angeles,90027,,,,,,,,,
ChIJ45kR5rPAwoARfviz5HTJQhQ,ChIJ45kR5rPAwoARfviz5HTJQhQ,Prospect Studios Talmadge Gate,5,3,"1800-1848 Talmadge Street, Los Angeles",34.10363,-118.2830472,northeast,34.10500823,-118.281696,,1800-1848 Talmadge Street, Los Angeles,90027,,,,,,,,,
ChIJA-qlD7fBwoAR3yUt-UAql5o,ChIJA-qlD7fBwoAR3yUt-UAql5o,Karo Area rugs cleaning,,,"4325 Kingswell Avenue, Los Angeles",34.1029587,-118.2840328,northeast,34.10418593,-118.2826832,https://karo-area-rugs-cleaning.business.site/?utm_source=gmb&utm_medium=referral,4325 Kingswell Avenue, Los Angeles,90027,laundry,,,,,,,,
ChIJp6orFrHAwoARIiMUxB7LE48,ChIJp6orFrHAwoARIiMUxB7LE48,Bolton Design Inc,,,"1911 Talmadge Street, Los Angeles",34.1058842,-118.2831493,northeast,34.10723318,-118.2817642,,1911 Talmadge Street, Los Angeles,90027,general_contractor,,,,,,,,
ChIJZU9BXbHAwoAR-6C70ywHPHU,ChIJZU9BXbHAwoAR-6C70ywHPHU,wyatt mcdill content provider,,,"4305 Russell Avenue, Los Angeles",34.1047318,-118.283286,northeast,34.10598263,-118.2819368,http://www.contentpvdrdesign.com/contact,4305 Russell Avenue, Los Angeles,90027,,,,,,,,,
ChIJJx6zv7vAwoARd7YnA3adIE0,ChIJJx6zv7vAwoARd7YnA3adIE0,Crystal Langham Pilates,,,"4207 Franklin Avenue #5, Los Angeles",34.105608,-118.2810496,northeast,34.10689838,-118.2796999,http://www.langhampilates.com/,4207 Franklin Avenue #5, Los Angeles,90027,gym,health,,,,,,,
ChIJs2-nJzbBwoAR21dE8NZ-T4I,ChIJs2-nJzbBwoAR21dE8NZ-T4I,Image Plant,,,"4227 Russell Avenue, Los Angeles",34.104771,-118.281831,northeast,34.10600068,-118.2804829,,4227 Russell Avenue, Los Angeles,90027,,,,,,,,,
ChIJfTpXfEjBwoARbf9HJrss4qM,ChIJfTpXfEjBwoARbf9HJrss4qM,"Ac Repair Los Feliz, A-One Heating & Plumbing",5,21,"4202 Franklin Avenue, Los Angeles",34.1051755,-118.281029,northeast,34.10664798,-118.2796803,https://ac-repair-los-feliz-a-one.business.site/?utm_source=gmb&utm_medium=referral,4202 Franklin Avenue, Los Angeles,90027,plumber,general_contractor,,,,,,,
ChIJtQCNBLTAwoARe7jzGIA4HBI,ChIJtQCNBLTAwoARe7jzGIA4HBI,Art Building Design,,,"4212 Russell Avenue, Los Angeles",34.1042569,-118.281313,northeast,34.10574233,-118.279963,,4212 Russell Avenue, Los Angeles,90027,general_contractor,,,,,,,,
